,USC00420819,USC00487760,USS0005G04S,USS0005J04S,USS0005J06S,USS0005J37S,USS0005J39S,USS0005K05S,USS0005K09S,USS0005K14S,USS0005K26S,USS0005K28S,USS0006G01S,USS0006G02S,USS0006H09S,USS0006H10S,USS0006H19S,USS0006H20S,USS0006H22S,USS0006H23S,USS0006J03S,USS0006J05S,USS0006K01S,USS0006K04S,USS0006K06S,USS0006K08S,USS0006K10S,USS0006K14S,USS0006K16S,USS0006K39S,USS0006K40S,USS0006L02S,USS0006L11S,USS0006M03S,USS0006N04S,USS0006N16S,USS0007H03S,USS0007H04S,USS0007H05S,USS0007K02S,USS0007K06S,USS0007M12S,USS0007M16S,USS0007M27S,USS0007M29S,USS0007M30S,USS0007M31S,USS0007M32S,USS0007M33S,USS0008G03S,USS0008G07S,USS0008G10S,USS0008M02S,USS0008M06S,USS0008M08S,USS0008M10S,USS0009F23S,USS0009F27S,USS0009F28S,USS0009G09S,USS0009J01S,USS0009J05S,USS0009J08S,USS0009J16S,USS0009K01S,USS0009M02S,USS0010F15S,USS0010F16S,USS0010F17S,USS0010F19S,USS0010G02S,USS0010G25S,USS0010J01S,USS0010J04S,USS0010J10S,USS0010J18S,USS0010J20S,USS0010J26S,USS0010J30S,USS0010J35S,USS0010J43S,USS0010J44S,USS0010J52S,USS0010K01S,USS0010K02S,USS0011F11S,USS0011G01S,USS0011G05S,USS0011G06S,USS0011G30S,USS0011G32S,USS0011G33S,USS0011H08S,USS0011H21S,USS0011H25S,USS0011H30S,USS0011H36S,USS0011H37S,USS0011H55S,USS0011H57S,USS0011H58S,USS0011J01S,USS0011J02S,USS0011J08S,USS0011J11S,USS0011J21S,USS0011J23S,USS0011J32S,USS0011J37S,USS0011J42S,USS0011J46S,USS0011J52S,USS0011J53S,USS0011J56S,USS0011J57S,USS0011J64S,USS0011J65S,USS0011J68S,USS0011J69S,USS0011K03S,USS0011K09S,USS0011K13S,USS0011K21S,USS0011K22S,USS0011K28S,USS0011K31S,USS0011K39S,USS0011K52S,USS0011L01S,USS0011L04S,USS0011L05S,USS0011M03S,USS0011M06S,USS0012J06S,USS0012J09S,USS0012L04S,USS0012M26S,USW00023066,USW00024089,USW00024127,Cluster_0,09314500,09315000,09328500,09330000,09330500,09337500,09378630,09379500,09382000,09386900,09386950,09402000,09402500,09404110,09404200,09404208,09404343,09415510,09423000,09423350,09520280,Cluster_-1,Cluster_1,Cluster_2,Cluster_3,Cluster_4,09380000
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05521637429479685,0.0,0.8885123342508588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5341177962350301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.123135210627245,4.917235714168825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108799362023981,0.21151804076423483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0297470435393743,0.30873411150375546,2.218361993028299,0.0424451364744317,0.0,0.2727470233159962,1.1896999157914308,0.0,0.4116117070324161,0.0,0.08739439167113593,0.1182317213633343,0.0,12.697773673928697,0.0,0.0,0.0,7.6852335068188635,0.0,8.803012416341031e-76,0.0,0.0,0.07542307413968229,1.0988746574463003e-160,292.7829541254403,15170.29834594787,54.88154517973744,18125.981202333758,4.786346430739985,7.666930334957492e-258,8.553714494371244,12067.347352708006,0.0,0.0,3733.9007671936597,2786.703403335697,0.0,1922.0703072435201,659.4920788106446,659.4920788106446
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326116233261025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5585473517551104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5468809366967755,4.977347958707316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207026293061039,0.3991978040739211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7263238602975095,0.593804831963346,2.6569809303820575,0.3006271498849161,0.0,0.3001842268495178,1.290252117369078,0.0,0.5462156175306755,0.09768126821549371,0.10609506799189652,0.17146400646124696,0.0,12.751606213797263,0.0,0.0,0.0,7.720796143177875,0.0,9.041048299413472e-76,0.0,0.0,0.07566106903719029,1.1497768665831312e-160,302.25860392234813,15235.349627031299,55.09974952999627,18276.58708276577,4.732097460088917,8.106100754424071e-258,8.556868935509577,11181.24451294064,0.0,0.0,3739.717008321971,2784.4214123920783,0.0,1976.6589291116445,655.542714813927,655.542714813927
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04961301200085541,0.0,0.9105637265518074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5410089631207984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1734117958891077,5.040221721908371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08098223448020597,0.21043707095819467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1050369499062644,0.3123920194020225,2.2781317509379693,0.040452614778644,0.0,0.27311740407427926,1.2155831004967055,0.0,0.41765127648781875,0.0,0.08961218287936366,0.11985889549312444,0.0,12.709455080110763,0.0,0.0,0.0,7.754032248138641,0.0,9.041048299411532e-76,0.0,0.0,0.07338567140625142,1.128641839718992e-160,300.0226825482802,15300.891572765411,54.72084929981338,18327.34071639764,4.893664556038829,7.8755057069859965e-258,8.556868935509577,12190.178212084507,0.0,0.0,3794.343032405804,2858.0766236055842,0.0,1951.5760325939336,662.1574942226353,662.1574942226353
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546630546336693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654385186596657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5971564832365384,5.1003332490416415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22059681244552795,0.39811686339635477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.801613775220858,0.5974632962114471,2.716751910316611,0.2986351777886149,0.0,0.3005547854449049,1.316135684854897,0.0,0.5522551410249837,0.09447724686025026,0.10831304292621068,0.1730912116682537,0.0,12.763286565528652,0.0,0.0,0.0,7.789594882861684,0.0,9.279084177652969e-76,0.0,0.0,0.07362366648928564,1.1795440500674662e-160,309.49833924018947,15365.942810679904,54.93905551849089,18477.946285037135,4.839415234374904,8.314675437704665e-258,8.560023377458203,11304.076404691818,0.0,0.0,3800.1593032461537,2855.794572344716,0.0,2006.1651434177359,658.1877088022178,658.1877088022178
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044009579540797164,0.0,0.9326150287331342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479001300494857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223688020430336,5.1632070303413915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08087636265421681,0.2093562880988001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1803288470069666,0.3160501519051763,2.337901340404292,0.038460249871169194,0.0,0.27348722442730045,1.241466012533701,0.0,0.4236906752415409,0.0,0.09183014436939581,0.12148616447818082,0.0,12.721134704977894,0.0,0.0,0.0,7.8228309862083085,0.0,9.279084177651029e-76,0.0,0.0,0.07134826860055525,1.1584090227614145e-160,307.2624181197807,15431.484700848385,54.5601547917578,18528.699727101233,5.000982267048852,8.0840807526140525e-258,8.560023377458203,12313.011420062994,0.0,0.0,3854.7853078711273,2929.4493614821963,0.0,1981.0868925208108,664.8102349245075,664.8102349245075
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8767144411394763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572329685545638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647430853045736,5.223318017486384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22049065390900432,0.3970356951387419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.876903481122592,0.6011209302673476,2.7765202842846275,0.2966420243074954,0.0,0.30092492239727325,1.3420188920448297,0.0,0.5582935918134331,0.09127394589615698,0.11053089893929956,0.17471838683399368,0.0,12.774965968577623,0.0,0.0,0.0,7.858393620571016,0.0,9.51712004774815e-76,0.0,0.0,0.07158626371218518,1.2093113799076576e-160,316.7380713154255,15496.535894144852,54.77836025017283,18679.30530688297,4.9467330602604465,8.523249957008458e-258,8.56317781943887,11426.909721832675,0.0,0.0,3860.60153141184,2927.167374705771,0.0,2035.6812834561476,660.8138745600565,660.8138745600565
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03840580789059659,0.0,0.9546664405131041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547912969886833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2739637223085936,5.286191866337718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077056378965704,0.2082756295139852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2556196840999374,0.319708732542861,2.3976714361306684,0.036468212610945884,0.0,0.27385805842660316,1.2673499267729738,0.0,0.4297298921309457,0.0,0.09404811471489444,0.12311347967703729,0.0,12.732814163161857,0.0,0.0,0.0,7.891629724324866,0.0,9.517120047746209e-76,0.0,0.0,0.06931086492817493,1.1881762916913145e-160,314.50214932027325,15562.077949270146,54.399460398904836,18730.058720585006,5.108299643270384,8.292655548291872e-258,8.56317781943887,12435.845486112506,0.0,0.0,3915.227463635523,3000.8229348332507,0.0,2010.605444488627,667.4357696046757,667.4357696046757
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8987657976027833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792208524678741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6977081036295485,5.34630359087155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22038503217748043,0.39595524298975115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.952195381808337,0.6047795028708223,2.836290422730666,0.29465011377397954,0.0,0.3012954912592455,1.3679024307465124,0.0,0.5643332690873395,0.08807141807310807,0.11274882301445181,0.17634572218184238,0.0,12.786645994409113,0.0,0.0,0.0,7.927192359391884,0.0,9.755155921009924e-76,0.0,0.0,0.06954885994524317,1.2390785715881892e-160,323.9778001108838,15627.129168596093,54.617665320588024,18880.664441249806,5.054050620564519,8.731825086654181e-258,8.566332260657363,11549.743271672829,0.0,0.0,3921.043679415332,2998.540960734771,0.0,2065.1978847537193,663.460882307616,663.460882307616
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03280221794009267,0.0,0.9767178519068107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5616824639097057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3242401527068535,5.409177445660391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08066480730453497,0.20719485204851004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.330909976874673,0.3233668262775127,2.45744133733572,0.034475845860212455,0.0,0.2742285149771688,1.2932332861766063,0.0,0.43576920832042343,0.0,0.09626599593691432,0.12474068534031071,0.0,12.744494523423443,0.0,0.0,0.0,7.960428463731563,0.0,9.755155921007983e-76,0.0,0.0,0.0672734615772597,1.2179435153828461e-160,321.74187818944756,15692.671227459194,54.23876535123674,18931.41794792093,5.215617505375346,8.501230502349637e-258,8.566332260657363,12558.678240643734,0.0,0.0,3975.6696314224214,3072.1966757685914,0.0,2040.1186344292416,670.0780857058445,670.0780857058445
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208171903673487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586112019394574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7479847015459806,5.469289043690424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22027932631431363,0.3948745242921085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0274862029354646,0.6084377891702941,2.8960607763241866,0.2926580176986488,0.0,0.3016659316693453,1.393785839917056,0.0,0.5703728388754404,0.08486803932583563,0.11496677027658912,0.1779729678407607,0.0,12.798326322228677,0.0,0.0,0.0,7.9959910988400775,0.0,9.99319179702884e-76,0.0,0.0,0.06751145661461588,1.2688457679427333e-160,331.21753119344123,15757.72246351577,54.45697073088068,19082.023644023513,5.161368319613108,8.940400308938714e-258,8.569486702297363,11672.5761156291,0.0,0.0,3981.4858711911793,3069.9146671815392,0.0,2094.7086865112665,666.1131002924013,666.1131002924013
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02719871005901404,0.0,0.9987692098287358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685736308274133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.374516342109379,5.532162834825916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805589891813206,0.20611404581889692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4062009887866243,0.32702502295050556,2.5172111162594484,0.03248352648867708,0.0,0.2745988036032577,1.3191165749878258,0.0,0.4418086174125464,0.0,0.09848390412106067,0.12636794222412334,0.0,12.756174741468993,0.0,0.0,0.0,8.029227202922296,0.0,9.993191797026899e-76,0.0,0.0,0.0652360585077923,1.2477107231020672e-160,328.9816096582574,15823.264445941462,54.078070405680855,19132.777150210193,5.32293524457193,8.709805583808238e-258,8.569486702297363,12681.510931195053,0.0,0.0,4036.111855157245,3143.5698572905017,0.0,2069.6291554649033,672.7322108925545,672.7322108925545
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428685823971209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930031863117968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.798260161701785,5.592274189794538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22017341797752568,0.39379363044101534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102776577248395,0.6120959582445749,2.9558304755625335,0.29066558837719725,0.0,0.30203632792418084,1.4196692589878441,0.0,0.5764119554279914,0.08166472765546322,0.11718468215441803,0.17960019727903634,0.0,12.810006260559419,0.0,0.0,0.0,8.064789837734539,0.0,1.0231227671189928e-75,0.0,0.0,0.0654740535799245,1.2986130093809213e-160,338.45726317439835,15888.315667887782,54.29627598279379,19283.382783962945,5.268686054207362,9.14897500103812e-258,8.572641144011191,11795.409024237148,0.0,0.0,4041.9280951672386,3141.287848368652,0.0,2124.221087070678,668.7504419833306,668.7504419833306
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215950992312538,0.0,1.0208205885083905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754647977495725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4247924055312353,5.655148020809203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08045317900097847,0.2050333170019131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4814920027414495,0.330683322833549,2.5769809938650075,0.030491292383868353,0.0,0.2749692087359612,1.3450000195673975,0.0,0.44784791525068796,0.0,0.1007018502047004,0.12799521257142696,0.0,12.767854538354356,0.0,0.0,0.0,8.098025941620783,0.0,1.0231227671187988e-75,0.0,0.0,0.0631986551980314,1.2774779505572019e-160,336.2213415088858,15953.857659325467,53.91737580175589,19334.13624720205,5.430252861143988,8.918380480511748e-258,8.572641144011191,12804.34426620897,0.0,0.0,4096.554065091996,3214.9431368510045,0.0,2099.1435855396207,675.3719091553565,675.3719091553565
2022-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649199574208343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998943532296412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8485363202762106,5.715259478960508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22006760419364493,0.392712882075071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.178067513096911,0.6157541454686357,3.0156000752885292,0.2886732230502711,0.0,0.3024067209357299,1.445552653462171,0.0,0.5824512097757453,0.07846175020119721,0.1194025891757132,0.18122745982234414,0.0,12.821686153103826,0.0,0.0,0.0,8.133588576466646,0.0,1.0469263544672881e-75,0.0,0.0,0.06343665024974782,1.328380248124328e-160,345.69699394048024,16018.908875500574,54.13558102546816,19484.74190182897,5.376003736298915,9.357550012672845e-258,8.575795585629983,11918.242258305354,0.0,0.0,4102.370293567981,3212.6611475483505,0.0,2153.7362692503966,671.3892887165289,671.3892887165289
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01599147463028772,0.0,1.0428719861263163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5823559646715508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47506853201202,5.778133314129916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08034739280788275,0.20395256726878697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5567826502680906,0.3343416025796852,2.636750929933515,0.028499045918746857,0.0,0.2753397429663226,1.3708835377343154,0.0,0.45388722539920273,0.0,0.10291976675195191,0.1296224654904861,0.0,12.779534526666765,0.0,0.0,0.0,8.166824680488508,0.0,1.0469263544670941e-75,0.0,0.0,0.06116125184432949,1.3072451846072656e-160,343.46107213614147,16084.45090048384,53.75668100290591,19535.495371529767,5.5375705362208105,9.12695543168373e-258,8.575795585629983,12927.177449901657,0.0,0.0,4156.996250096458,3286.3166523489117,0.0,2128.6582779067144,678.0087877290963,678.0087877290963
